Ativo_Independente,Ativo_Dependente,ADF-100,ADF-120,ADF-140,ADF-160,ADF-180,ADF-200,ADF-220,ADF-250,Total
SANB11,MULT3,0,0,-3.098531226231734,-3.251659483205844,-4.0464211673341515,-3.9557088024847546,-4.34738508991856,-2.874008773048684,6
SANB11,TAEE11,0,-4.040531445816292,-4.083235605622859,-3.6309821490188328,-3.6448242656604504,-4.133325104972714,-3.526659835997836,0,6
SBSP3,BRML3,0,0,0,-2.9103914340827073,-3.328785443534093,-3.433416215344524,-4.299879822211434,-3.470739232284055,5
SBSP3,CCRO3,0,0,0,-3.3596068519657103,-4.129941359368219,-3.8451186250635865,-4.380957421506408,-4.605641608984645,5
SBSP3,COGN3,-2.9966627052067243,-3.119271519056763,-4.631862559638156,-3.1759966192531737,-3.4879441465075183,-3.532288719718062,-3.603813468066491,-3.095525004081433,8
SBSP3,FLRY3,-3.3353645950246085,-3.451926013259091,-3.8098314692729502,-4.311525069619178,-4.839960122753876,0,0,0,5
SBSP3,HGTX3,-3.145711527152644,-3.378144965028975,-3.323275158799491,-3.3548719823047635,-4.537547511845952,0,0,0,5
SBSP3,IRBR3,-3.341068983358942,-3.103990349717128,-3.3441513124265376,-3.1530680872249617,-3.248262617716403,-3.1996958689310304,-2.9771810151956593,-4.135576237419704,8
SBSP3,LCAM3,-3.1808555875620343,-3.554609382421455,-3.503204557211555,-4.139441039728588,-4.524341172593738,0,0,0,5
SBSP3,LREN3,0,0,-2.9065884031475138,-3.1774721795811085,-4.412058375246244,-3.0686791266685267,-2.8894567452192295,0,5
SBSP3,MGLU3,-2.931444187122284,-3.5354180030285702,-3.867033476685301,-4.106146975446605,-4.312237053672223,0,0,0,5
SBSP3,MULT3,0,0,0,-2.989333087225907,-3.920575964239436,-3.500921939767146,-3.8532356632151066,-2.9798220775472943,5
SBSP3,RADL3,-3.155065114117796,-3.6910190130697766,-2.8879326331801547,-3.281171447001414,-3.913670201207265,0,0,0,5
SBSP3,RENT3,-3.3331050766794856,-3.813943373276201,-3.411294404445645,-3.7499052488504208,-4.033561984823716,0,0,0,5
SBSP3,TOTS3,-3.5323576992546477,-3.6107365917964347,-4.3767772324241765,-4.184625200385974,-3.7262282208620023,0,0,0,5
SULA11,BRML3,-3.35832724373163,-3.3636028422755633,-4.308036289938536,-4.371625125000023,-3.4517481396645833,-3.7691863865600768,-4.823713964947166,0,7
SULA11,CRFB3,-3.5741140873307526,-3.811728915723209,0,-2.910978884356356,-3.0327538648393584,0,-2.968905946129501,0,5
SULA11,FLRY3,-4.191030878233323,-3.9845897458119914,-4.3726775384933845,-4.3536784061405704,-4.448846277136,0,0,0,5
SULA11,HGTX3,-3.421383544615301,-3.4854369182409255,-3.5090592585773566,-3.4749098415034787,-3.7631809442511925,0,0,0,5
SULA11,IRBR3,-3.0923272953031526,-3.4797488924377196,-3.778195413164562,-3.0465722976349454,-2.9040824131228065,-3.460141184538152,-2.939239261212445,0,7
SULA11,MULT3,-3.3062050345497487,-3.085894587253112,0,-2.983885155273329,-3.6500204667909055,-3.6460562975155155,-3.928333986472779,0,6
SUZB3,BRDT3,-3.9746058776930644,-3.9837135915772817,0,-3.1147080927030593,-4.41237887772726,-3.2337029806061266,0,-4.698002630818434,6
SUZB3,BRML3,0,-2.991169492023,0,0,-3.544061008060035,-3.2942420499865865,-3.972469771119232,-3.7262296661753607,5
SUZB3,CPFE3,-2.89738200394859,-3.5328272625822743,0,0,-3.090731369961716,-3.417127940547599,-3.025247878169285,-3.5533270785992674,6
SUZB3,CPLE6,0,0,0,-2.996791605350216,-3.8286720938403525,-2.9887700909694073,-3.3628673628963734,-4.137895397730526,5
SUZB3,CRFB3,-3.098429220685719,-3.695538917028149,-3.582966660713188,-3.258815410975763,-3.074606691932697,0,0,0,5
SUZB3,EGIE3,-3.0313084379531654,-3.4356933246087302,0,-3.0183919497182963,-4.037974955069432,-2.927749742134021,-3.6510123954386677,-3.2855264618689173,7
SUZB3,ENBR3,-3.5770272026145356,-3.3994731327244576,-3.216344889890517,-3.1409415936653056,-4.377866835066077,-3.0673239375569974,-3.523859731595655,-3.739965053565359,8
SUZB3,GNDI3,-4.307217806586647,-4.1136683151343485,-3.4589031014852667,0,-2.971590748671813,-3.150774399163373,-3.6619559466599854,-3.5178125400645355,7
SUZB3,HAPV3,-4.56441380243498,-4.153274772307705,-3.4739255808476757,0,-3.6340768859016257,-3.0757873713097856,-3.669010004238801,-3.752515873350013,7
SUZB3,HGTX3,-3.548114926310685,-3.6193166650323816,0,0,-3.6214788827668762,0,-3.2994255353743056,-3.2243828887893122,5
SUZB3,IRBR3,-3.10079740872529,-3.3158475005217682,-3.197373733726544,-2.925887210818415,-3.1486418524571085,-3.4401305184276536,-3.471860223301026,-7.100874973991221,8
SUZB3,JBSS3,-2.9091552037112414,0,0,-3.1686609759117785,-2.914010439525953,-3.459488902265494,-4.02970550172006,-3.981247932212267,6
SUZB3,LREN3,0,0,0,-3.054605298999784,-4.356983387720513,-3.2840932792557984,-3.1849542063590306,-3.0709902299659704,5
SUZB3,MULT3,0,0,0,-3.002091159895253,-4.014181823088031,-3.642411379874614,-4.019643494742851,-3.5585625844585014,5
SUZB3,TOTS3,-3.1751998790287663,-3.6949912032380303,-4.161469088727711,-3.9502107194079517,-3.2098615646682602,0,0,0,5
TAEE11,AZUL4,0,0,0,-3.0240404010105593,-3.2505239378303568,-3.2467404615172932,-3.3223346728925347,-3.7276473849159175,5
TAEE11,BBDC3,-3.485779477273077,-3.886528663661658,-2.9514151867960163,-3.2173251273466725,-3.547387634711866,-3.5384236557632063,-3.855774215313378,-3.287105314755366,8
TAEE11,BBDC4,-3.7088617165172266,-4.0980773332054765,0,0,-3.6297015996110322,-3.740557593176645,-4.203286068187448,-3.216883443965033,6
TAEE11,BBSE3,-4.4789422661302245,-3.7188445874150258,0,0,0,-2.94468579893638,-3.640940313733912,-3.088622344500219,5
TAEE11,BRAP4,0,-2.9005929022786816,-3.0228589312645155,-3.3476967983545194,-3.0710871155963355,-3.2499721713849032,-3.193358395705592,-3.227714342231291,7
TAEE11,BRML3,-3.275336097504144,-3.545331305280599,0,0,-3.2017783731683935,-3.0658145741191314,-3.9354522762545567,-3.9230090726891462,6
TAEE11,CPFE3,0,-3.7466234696905856,0,-2.98686099894754,-3.2477557442637393,-3.73932505181387,0,-3.5063541779452767,5
TAEE11,CPLE6,-3.101448882167821,-3.1265771471537684,-3.8533890744193378,-3.783584242521083,-4.315676828242943,-3.7195603382345963,-3.689219702958075,-4.267588960354497,8
TAEE11,CRFB3,-4.216398827603908,-4.068681988698623,-4.161016937828345,-3.8737863357939113,-3.2475687761886873,0,0,0,5
TAEE11,EGIE3,-3.2572340852605115,-3.4077538736039776,0,-3.0755301814739378,-3.7088188983980435,-2.9298961066295566,-2.9574585625390797,-3.2018830115653873,7
TAEE11,EMBR3,-3.8153660395817437,-3.173453290278332,0,0,0,-2.98110329491181,-3.2845273346005452,-4.202638291931756,5
TAEE11,ENBR3,0,-3.0304408063089365,-3.1756721543970703,-3.60413519902136,-4.170987474584611,-3.499941168694379,-3.4918819030000114,-3.9782131642277485,7
TAEE11,GOLL4,0,-3.1266489109971753,-3.204801883691689,-3.419789679767668,-3.5474947738024745,-2.9039287437337094,-3.4327283610607244,-3.488513403181385,7
TAEE11,IGTA3,0,-2.936474069288433,-3.0012588843695345,-3.15862266737211,-3.9231070194321167,-3.563497291681253,-4.082669106042633,-3.6092681803981534,7
TAEE11,IRBR3,-3.16996793351787,-3.271309863876752,-3.2567235122988505,0,-2.9193955748971727,-3.2119769282932147,-3.1733280204851066,-7.67466218364793,7
TAEE11,JBSS3,0,0,0,-2.99502233413452,-3.046345856647784,-3.2314188569743383,-4.202506227029519,-3.787762198416258,5
TAEE11,LREN3,0,0,-3.0350914603536054,-3.2780831828592567,-4.322005420068981,-3.3714696893416836,-3.4883862559295347,-3.038722343348384,6
TAEE11,MRVE3,-3.2328712365319783,-3.553036243844029,-3.300232039441167,-2.8937764243046877,-3.563181567089673,0,0,0,5
TAEE11,MULT3,0,-2.934113973718869,-3.199360517170855,-3.3565353998873815,-4.156529046142702,-4.038676619741705,-4.593402618234003,-3.736562609086555,7
TAEE11,SANB11,0,-3.195469769586819,-3.41159737979721,-3.6936695411471927,-3.7504924252801057,-4.1683192058248375,-3.607569022677549,-3.1593284487426905,7
TOTS3,BRDT3,0,0,0,-2.965394575481705,-4.009461598776733,-3.189408568571919,-3.113958847760419,-3.063142404872913,5
TOTS3,BRML3,0,-3.1605469161633417,-3.519396388507909,-3.572908363678621,-4.273429226497164,-3.19140795568403,-3.9278997742644934,-3.9186730206862634,7
TOTS3,EZTC3,0,-2.9720875262666464,-3.246517922411995,-3.368062152252341,-3.637724483349137,0,0,-3.0401454968966135,5
TOTS3,FLRY3,-3.9289539243634026,-3.432352570382383,0,-3.0872639702809552,-3.6404947234504856,-3.373381746439955,-3.835517694930206,-3.241127778078918,7
TOTS3,HGTX3,-3.49631176315705,-3.3657782544661767,0,-2.933835080121625,-3.345511870448967,-3.5876598848628256,-3.8688356515211044,-3.38961532927082,7
TOTS3,IGTA3,0,0,0,-2.966571651238206,-3.8538402063103523,-3.4272531353268976,-3.637942769186158,-3.715493419553857,5
TOTS3,IRBR3,-3.0007545381175413,-3.2789538748094693,-3.7823279827380745,-4.49936625512447,-3.9425293231104903,-3.4675119009977617,-3.4916407497863644,-7.58405527519487,8
TOTS3,LREN3,0,0,0,-3.042330724044265,-4.011259200389361,-3.245937104817197,-3.7303982756021346,-3.0305733369426453,5
TOTS3,MULT3,-2.9484805716849247,-3.051023094804896,-3.111441842357113,-3.032176392699689,-3.920010321812837,-3.5586685174275505,-4.048742291612658,-3.6788506818841347,8
UGPA3,BRDT3,-3.29361248697747,-3.4762993451579343,-3.064240813297843,-3.35486260927713,-4.003128460398392,-3.1622578471777056,-3.223694467278656,0,7
UGPA3,BRML3,0,-3.352457537268366,0,0,-3.1692426273831176,-2.9959450274324606,-3.910688072979902,-2.9933326007040972,5
UGPA3,CPLE6,0,0,0,-3.1264520879727744,-3.3730713928305334,-3.720434522579584,-3.199538618886746,-3.82063630871401,5
UGPA3,CRFB3,-2.967808779396004,-3.2406397034161585,-3.213340796482325,-3.1515411544280143,0,0,-2.9687254791644038,0,5
UGPA3,EGIE3,-3.033810369790143,-3.690289093281558,0,-3.2703245476407807,-3.7555508296099243,-3.7473972360229846,-4.763178426214465,-3.1963394314031324,7
UGPA3,ENBR3,0,0,-3.2566583861446934,-3.6637894496395824,-4.026157291282817,-4.179067149120319,-4.484711142914794,-3.46830236461238,6
UGPA3,IGTA3,0,0,-2.960857780425131,-3.0114561926237386,-3.5629807847785653,-3.39311479061394,-4.086232217268059,0,5
UGPA3,IRBR3,-2.952326748942379,-3.1582943789888596,-3.2565347687625272,0,-3.030263253268981,-3.219459458403315,-3.25757912964122,-5.312492413523788,7
UGPA3,MULT3,0,0,-3.1457519273478156,-3.2003994220569782,-3.772959404263486,-3.8838246315967435,-4.541955083905277,0,5
UGPA3,TOTS3,-2.893576958012188,-3.455919994586607,-3.644041809326831,-3.2293977263388074,0,0,0,-2.9188877273534226,5
USIM5,BRDT3,-2.89251317425171,0,0,-3.0192408056782023,-4.1467527446738,-3.124779805809696,0,-3.13323316522118,5
USIM5,BRML3,0,-3.1602483857286106,0,0,-3.665108222179147,-3.1484248149701233,-3.9372180807706587,-3.9275463361805705,5
USIM5,CPLE6,-3.240863145872545,-3.6932405744172554,-3.712064093487722,-3.8818075766443143,-3.8569763786561144,-3.9053363214860113,-3.877582227496386,-4.419666713029292,8
USIM5,EGIE3,0,-3.017003641430194,0,0,-3.468579140652814,-3.0160273371887176,-3.097540516332426,-3.039903859928409,5
USIM5,ENBR3,-3.489921283207488,-3.7409795499155303,-3.0181653765119614,-3.1499153811077982,-3.659530163790073,-3.634720510443669,-3.6134553792308264,-3.823924366407408,8
USIM5,FLRY3,-3.7182462769324807,0,-2.889969123984096,-3.1588858120231738,-3.8259921196422844,-2.937794567409594,-3.024152593396129,-3.6823195299606817,7
USIM5,GGBR4,0,0,0,-3.0895960300479635,-3.0666994846233546,-3.244182218163964,-3.4809865540588714,-3.8264066494435833,5
USIM5,GOAU4,0,0,-2.9015832389828993,-3.1360207606736266,-3.300607299433865,-3.305901448637224,-3.233128199988355,-4.491988255795483,6
USIM5,HGTX3,-3.6626763612846216,-3.4692297032289465,0,0,-3.191444254514532,-3.086448106605618,-3.663140383038665,-3.3890587762375644,6
USIM5,IGTA3,0,-3.063233780173644,0,-2.8943041449282005,-3.7221550652794226,-3.6497987495847757,-3.8770044086570197,-3.5447175513895934,6
USIM5,IRBR3,-3.3212433503017023,-3.2712901948794113,-3.2294307391969235,-2.8980826875801626,-3.2816711291712,-3.3095485809248015,-4.295804218015589,-7.731130862475766,8
USIM5,LCAM3,0,0,0,-2.938507753149203,-3.1762176253693113,-3.3362913870473245,-3.735153424407754,-3.593793815505182,5
USIM5,LREN3,0,0,-2.9074880407876713,-3.1492213703063374,-4.181949779087847,-3.3942769160210786,-3.5811102181037833,-3.1357549248673267,6
USIM5,MULT3,0,0,-2.920878691758058,-3.0975284754978043,-3.897374600898028,-3.792139227256643,-4.345256657763504,-3.6496281111358897,6
USIM5,RADL3,0,0,0,-2.9124461185763106,-3.2021741050820687,-3.522866042906287,-3.919816522103346,-4.439286999045146,5
USIM5,UGPA3,-3.07850010552078,0,0,0,-3.2548175901609397,-3.0617384608340856,-3.08363159856637,-3.5475491588599617,5
VALE3,ABEV3,-3.29903548884181,-3.515247819633904,-3.03923176920641,0,-3.0994913593966036,-3.1406503060630757,-3.5358185704123546,-3.6270658854144853,7
VALE3,BBDC4,0,-2.9002492413214656,0,0,-3.224349482188283,-3.2859602594303956,-3.882556586076738,-3.80180131032221,5
VALE3,BRDT3,-3.689493600173199,-3.015466831915029,-2.9512959465448074,-3.297440676947915,-4.392655727376891,-3.3297462752991853,0,-4.843323087048639,7
VALE3,BRML3,0,-3.1660165237861495,0,0,-3.2873615216289385,-3.0934313907977153,-3.93841728256567,-3.806051960920844,5
VALE3,CMIG4,-5.0539112062904055,-5.172581377353793,0,0,-5.052774479028964,-4.0651351241687665,-4.36597536019779,-3.07772990737922,6
VALE3,CPFE3,0,-3.011032724681983,0,-3.024552536241963,-3.0931886585152997,-3.926287187357787,-3.1746082639290414,-3.7693104172081386,6
VALE3,CPLE6,-2.936138294046209,-3.169355109812928,-3.6440171796246243,-3.7958484415637486,-4.273908349502804,-3.862444135499301,-3.8913905854336805,-4.362635594090413,8
VALE3,CRFB3,-3.49880006368415,-3.6639729010982225,-3.794068815208832,-3.6288399441093087,-3.131716577266194,0,-2.9350091972055092,0,6
VALE3,CYRE3,0,-3.381945471797139,-3.235227594686155,-3.614888437992048,-3.7133272202746195,0,0,-3.1608069192966943,5
VALE3,EGIE3,-3.843547191337708,-3.277710872799677,0,-3.214706451122037,-3.949656862132494,-3.2160843294437536,-3.9587792672781807,-3.5057186277568735,7
VALE3,EMBR3,-3.1974004649985015,-2.9849198553811997,0,0,0,-2.9308311005633576,-3.2717539122314987,-3.96187177348317,5
VALE3,ENBR3,-4.38813970860515,-4.092646024465388,-4.15709361994154,-4.280891376831316,-4.778038772331378,-4.307249386815266,-4.035141227617345,-3.856133564686033,8
VALE3,GOLL4,0,0,-2.9420762333320503,-3.33697870616397,-3.5425271813370007,0,-3.174080953790533,-4.65199954547545,5
VALE3,HAPV3,-3.0418916646967715,-3.1873157086475787,-3.600265958264592,-3.6356727596004976,-3.83841771310447,-3.5533025662878783,-4.114068782891735,-4.095478095661143,8
VALE3,HGTX3,-3.5589934590920413,-3.575625786762608,0,0,-2.9385405620777854,0,-2.9326582496195113,-3.127791653333434,5
VALE3,IGTA3,0,0,0,-2.9653783767951207,-3.8252882404511928,-3.7160578001396565,-3.872607169512581,-4.11273726227408,5
VALE3,IRBR3,-3.429199448027081,-3.3980973973703867,-3.3088719135519753,0,-2.8846111025304837,-3.187203623293526,-3.168987158283563,-7.481159989772132,7
VALE3,JBSS3,-2.984594164125822,0,-2.9979286615054765,-3.435241322548311,-3.710577623205191,-3.398572145810039,-4.306977714109665,-3.809276125723881,7
VALE3,LREN3,0,0,0,-3.093241201769472,-4.2452508012260814,-3.226485700298189,-3.319790687084856,-3.1077121775536556,5
VALE3,MULT3,0,0,-2.924452257752933,-3.1414249422827853,-4.008339592175426,-3.80349982350281,-4.325210939024322,-3.6231255859843734,6
VALE3,UGPA3,0,-2.897490248244319,-3.000786823777573,-3.0440708322676002,-3.4693605587396754,0,0,-3.3173336083797835,5
VIVT3,BRDT3,0,-2.936051521254152,-3.2935361915449755,-3.4920167419809367,-4.7573156386349345,-3.2114921590734244,0,-4.942834750217634,6
VIVT3,BRML3,0,0,-3.0129796778705096,-3.1076420944585474,-3.5552955823552956,-3.7819330355589837,-4.154922989753005,-3.1857239284406016,6
VIVT3,ECOR3,0,-2.9531514840045103,-3.540206134557232,-3.6632489872906033,-5.08830297916323,-3.408878829431549,-4.109418850354713,-3.1187938804701996,7
VIVT3,EQTL3,-4.6182667810692,-5.027958539409261,-5.988441811151699,-4.688443070703632,-3.398694489895132,0,0,0,5
VIVT3,FLRY3,-3.6140349726827736,-2.9345883427357906,-3.212923256320995,-3.390031681735031,-4.064607977143331,0,0,0,5
VIVT3,HGTX3,-3.3164211532631915,-3.4587624236327996,-2.9143776122833924,-2.9991788958210854,-3.4392750580300646,0,0,0,5
VIVT3,IRBR3,0,-3.1603564780435245,-3.494219730655829,-2.9945890310239283,-2.9378826376106106,-3.279568463129879,-3.5409987592750904,-4.125876498196811,7
VIVT3,MULT3,0,0,0,-2.93475096331182,-3.8859553925418897,-3.6640684250505138,-3.8256258297943413,-3.6106811834704633,5
VIVT3,QUAL3,0,-3.004451680030515,-3.4778615807539297,-4.170289327439242,-3.8136294616359376,0,0,-3.114466092221408,5
VIVT3,RAIL3,-3.7211792618948327,-4.1381053604950475,-4.532524634005093,-4.157656780531088,-3.603081871435836,-4.627120792661292,-5.026011961335099,-3.798076196145336,8
VVAR3,BRDT3,-4.232064228669212,-3.2647582558404267,-3.0249486805703203,-3.188307106808872,-4.006217478733995,0,-3.388375698111519,-3.1576801405911916,7
VVAR3,CRFB3,0,-3.136189275165759,-2.9314519845178437,-3.545209234321439,-3.8624965307884795,-3.6631484489737245,-2.9470537683931566,0,6
VVAR3,IGTA3,0,0,0,-2.8942672044124613,-3.6619271708898715,-3.4317531758968833,-3.7223483756650557,-3.5993894083237032,5
VVAR3,IRBR3,-3.357871748021472,-3.287054743623849,-3.258576992899336,0,-2.9107498460361065,-3.0349750190997113,-3.1719173153739453,-7.637056638087647,7
VVAR3,JBSS3,-3.595293025540232,-3.0387393085146477,-3.165720233878623,-2.9226752096186135,0,-2.8846888163785422,-3.351042851919274,-3.070101664721872,7
VVAR3,LREN3,0,0,0,-3.0645797401754162,-3.917624404050058,-3.2732131221856964,-3.963646672667841,-3.223939087656697,5
VVAR3,MULT3,0,0,0,-2.987479471330217,-3.7946127840008246,-3.537487060973238,-4.169732459541184,-3.7133973352892435,5
WEGE3,BRDT3,0,0,0,-2.955809990831747,-4.127717209671383,-3.0907128828429284,-3.3437463085030075,-4.847608777781726,5
WEGE3,BRML3,0,0,0,-2.998880915821344,-4.014577215959805,-3.21626300944487,-3.942620849239756,-3.976692826946202,5
WEGE3,CCRO3,-2.9819838396123424,-3.518017082944005,-3.433175589946027,-4.071207211067322,-5.483058108379872,0,0,-2.986843584348776,6
WEGE3,CRFB3,-3.3928359149900023,-3.5931372946317492,-3.608848301652545,-3.0932968814430652,0,0,-2.8814160667317084,0,5
WEGE3,FLRY3,-3.5904800280048654,0,0,-2.9395101409674798,-3.6880657234663974,-2.891549138561082,-3.1792195925061852,-3.674961309369391,6
WEGE3,HGTX3,-3.6776493009731688,-3.6462575678122744,0,0,-2.9966158057474415,-2.942546603808742,-3.717646384555707,-3.2861770193350175,6
WEGE3,IRBR3,-2.951679282715135,-3.1616455043491665,-3.2205189422813985,-3.1203481319102075,-3.5218887241953176,-3.3601152500014417,-3.4491144425793134,-7.276338017946192,8
WEGE3,LREN3,0,0,0,-3.0399680581890625,-4.1055778478166856,-3.37344884293677,-3.4521609615437234,-3.1317801618687144,5
WEGE3,MGLU3,-3.1830998252030374,-3.7457530809039943,-3.1075056184847276,-3.446248214197515,-3.6289703955474746,-3.5840463477968965,-3.0485257348487864,-2.8772648156299527,8
WEGE3,MRFG3,-3.1475269777679227,-2.9022197765972777,-4.005293512000347,0,0,-3.425908511657981,-3.016438576992115,0,5
WEGE3,MULT3,0,0,0,-2.9751619722383786,-3.918047975102478,-3.620707036768119,-4.080939898181983,-3.5107351961334934,5
WEGE3,RADL3,-3.3660712886025754,0,-3.142364345200453,-3.422778661157753,-3.6134119918884626,-4.004716242504513,-4.310621174469788,-3.7697110063837616,7
WEGE3,TOTS3,-3.0739956888524556,-3.5397072767766122,-3.8152488227132615,-3.5959922384798237,-3.3320860956097085,-3.192406649255833,-3.002687246089102,-2.914310546389265,8
YDUQ3,BRDT3,-3.2309269953456283,0,-3.5503953229808145,-3.658894780101175,-4.343057660271025,-3.386700057257465,0,0,5
YDUQ3,BRFS3,0,-3.447574863570769,-3.5864327689271893,-3.642974115949027,-4.060043380146622,-3.419815123360732,-3.2746545420728594,-3.578726141959181,7
YDUQ3,BRML3,-3.1251691658279452,-3.5276227551892045,-3.137154022330136,-3.2452372137342063,-3.5556842786446823,-3.8379909145684676,-4.759777075362903,-3.5741600949905616,8
YDUQ3,CRFB3,-3.157227914564463,-3.60168812182683,-2.885043435186108,-3.099763798625767,-3.1815448830994177,0,-3.07944031788142,0,6
YDUQ3,CVCB3,-3.497716900238795,0,0,0,-3.2794627401343557,-2.902235335381594,-3.3427781041388736,-3.297681742874039,5
YDUQ3,HYPE3,0,-3.380924676198025,-3.4037263926201495,-3.443618657343784,-3.7136422644721434,-3.671250503534702,-4.471876515082095,-4.4829948150907715,7
YDUQ3,IGTA3,0,0,-2.8978583462269896,-3.0978785155779285,-3.848087719861778,-3.680814603052581,-4.144450625326519,-3.4346700911511983,6
YDUQ3,IRBR3,-3.09831511833728,-3.3164253427642207,-3.447976314516156,-3.0680164570559643,-3.0798996187458108,-3.709028123058653,-2.9492812307125633,-3.0162783760933944,8
YDUQ3,MULT3,0,0,-2.9980471056536233,-3.1332393096727134,-3.823978107573417,-3.834298802997426,-4.293856116020317,-4.24877243825959,6
